weight,density,highest degree,runtime,stretch,jumpstretch
211095,0.30018018018018017,48,556,87.66666666666667,5.0
194400,0.2965765765765766,48,522,695.0,5.0
174724,0.2828828828828829,49,666,42.888888888888886,7.0
245427,0.3326126126126126,53,514,80.17647058823529,5.0
186344,0.2872072072072072,49,492,53.96875,6.0
231576,0.3153153153153153,52,534,98.5,6.0
185885,0.29009009009009007,54,399,72.72222222222223,5.0
224531,0.31495495495495496,50,477,112.0,5.0
204460,0.30126126126126124,52,557,70.9047619047619,6.0
172655,0.2756756756756757,49,602,142.66666666666666,6.0
