weight,density,highest degree,runtime,stretch,jumpstretch
336546,0.23896774193548387,100,2773,180.0,8.0
328060,0.2344516129032258,85,2682,Infinity,8.0
321072,0.2336774193548387,74,2936,108.6,8.0
334134,0.24025806451612902,95,2563,113.4,7.0
298223,0.22438709677419355,79,2712,114.0,8.0
334445,0.23883870967741935,100,2649,Infinity,8.0
343308,0.2423225806451613,89,2966,134.0,8.0
339613,0.24361290322580645,91,2941,241.5,7.0
303180,0.22774193548387098,102,2660,888.0,7.0
273893,0.2176774193548387,97,2692,195.5,8.0
