weight,density,highest degree,runtime,stretch,jumpstretch
1034222,0.18281124497991968,166,22928,638.0,10.0
1050292,0.18268273092369477,157,21968,Infinity,11.0
954248,0.17436144578313253,152,20211,Infinity,10.0
1043234,0.181140562248996,154,20788,Infinity,12.0
1064346,0.1838714859437751,157,21523,1624.0,11.0
1028307,0.1829718875502008,158,21473,528.0,12.0
943677,0.1730441767068273,160,21265,Infinity,12.0
1112342,0.18830522088353413,153,21369,202.88888888888889,10.0
900062,0.1733012048192771,141,21061,Infinity,10.0
1060296,0.18265060240963854,131,22121,Infinity,10.0
