weight,density,highest degree,runtime,stretch,jumpstretch
9360,0.061224489795918366,5,194,Infinity,Infinity
11788,0.0653061224489796,6,232,Infinity,Infinity
11649,0.0636734693877551,8,239,Infinity,Infinity
9879,0.061224489795918366,7,194,Infinity,Infinity
10377,0.0653061224489796,6,202,Infinity,Infinity
12447,0.06612244897959184,6,265,Infinity,Infinity
9474,0.06693877551020408,5,199,Infinity,Infinity
12172,0.062040816326530614,7,228,Infinity,Infinity
11523,0.06448979591836734,7,227,Infinity,Infinity
10367,0.0636734693877551,8,197,Infinity,Infinity
