weight,density,highest degree,runtime,stretch,jumpstretch
578810,0.23114093959731544,99,4216,182.5,8.0
552866,0.22577181208053693,98,4084,228.5,9.0
523226,0.22228187919463088,86,3809,240.5,7.0
621736,0.24125279642058164,87,4330,Infinity,8.0
616427,0.23919463087248322,104,4557,150.33333333333334,8.0
541002,0.2279194630872483,94,3843,Infinity,9.0
605849,0.24304250559284116,89,4492,248.8,7.0
623250,0.23847874720357942,95,4332,511.0,7.0
553459,0.22595078299776286,87,4434,620.0,8.0
596345,0.23480984340044742,94,4274,181.1818181818182,Infinity
