weight,density,highest degree,runtime,stretch,jumpstretch
216449,0.08593548387096774,22,6515,Infinity,15.0
194680,0.08993548387096774,21,7474,697.0,Infinity
132534,0.08129032258064516,19,6410,273.14285714285717,Infinity
86905,0.06916129032258064,17,5899,Infinity,Infinity
136265,0.07651612903225806,22,5705,Infinity,Infinity
85543,0.07303225806451613,19,6660,Infinity,14.0
160877,0.08490322580645161,21,7181,Infinity,15.0
178269,0.08748387096774193,21,7174,736.8333333333334,Infinity
127324,0.07716129032258065,22,6431,593.6666666666666,Infinity
98303,0.07264516129032259,22,6499,637.0,Infinity
