weight,density,highest degree,runtime,stretch,jumpstretch
3878366,0.33269076305220885,145,421432,Infinity,6.0
3876887,0.3316626506024096,138,444484,Infinity,6.0
3906526,0.33233734939759035,151,423431,Infinity,6.0
3889358,0.33073092369477913,145,422474,Infinity,6.0
3847958,0.3297670682730924,138,429420,Infinity,6.0
3873072,0.32819277108433736,140,413096,1360.0,6.0
3851961,0.33063453815261046,144,439545,305.0,7.0
3827202,0.3272931726907631,149,421221,Infinity,6.0
3893883,0.33191967871485945,138,414965,Infinity,6.0
3895154,0.33307630522088355,149,439600,1180.5,7.0
