weight,density,highest degree,runtime,stretch
1365,0.5,3,0,1.0
450,0.4,3,1,1.0
3012,0.8,4,1,1.0
3414,0.7,4,0,1.0
2401,0.7,4,0,1.0
759,0.4,2,0,1.0
1447,0.6,4,0,1.0
804,0.5,4,0,1.9690721649484537
2082,0.6,3,0,1.0
2575,0.6,3,1,1.0
