weight,density,highest degree,runtime,stretch,jumpstretch
22935,0.02670967741935484,9,2832,Infinity,Infinity
21314,0.028129032258064516,7,3559,Infinity,Infinity
23180,0.027741935483870966,9,3620,Infinity,Infinity
25946,0.028129032258064516,7,3696,Infinity,Infinity
22020,0.02670967741935484,8,3387,Infinity,Infinity
26034,0.027096774193548386,8,2879,Infinity,Infinity
25408,0.027870967741935485,9,3146,Infinity,Infinity
29319,0.02864516129032258,9,3350,Infinity,Infinity
27115,0.028,9,4476,Infinity,Infinity
26061,0.028129032258064516,7,3596,Infinity,Infinity
