weight,density,highest degree,runtime,stretch,jumpstretch
210724,0.14909090909090908,28,4416,410.0,9.0
195149,0.14888888888888888,35,4518,1506.0,9.0
203035,0.15252525252525254,25,4363,Infinity,9.0
209179,0.15232323232323233,34,5348,Infinity,10.0
200268,0.14909090909090908,29,4838,282.3,Infinity
214046,0.15393939393939393,32,4593,320.8333333333333,11.0
155467,0.13656565656565656,32,4417,226.5,10.0
163967,0.13757575757575757,30,4691,1140.75,10.0
200380,0.14,30,4445,2458.0,10.0
224811,0.1595959595959596,29,4889,350.5,9.0
