weight,density,highest degree,runtime,stretch,jumpstretch
192946,0.24505050505050505,56,1387,300.0,8.0
171288,0.23535353535353534,48,1365,149.25,7.0
191934,0.2397979797979798,60,1403,101.0,8.0
189245,0.2383838383838384,64,1323,180.22222222222223,7.0
202947,0.24222222222222223,69,1317,413.0,8.0
203003,0.2511111111111111,68,1395,105.8,7.0
204179,0.24424242424242423,54,1435,197.75,6.0
206758,0.24848484848484848,67,1431,112.3,7.0
199810,0.24262626262626263,64,1162,138.27272727272728,7.0
192023,0.2391919191919192,61,1088,61.3,7.0
