weight,density,highest degree,runtime,stretch,jumpstretch
328864,0.248,104,3492,191.33333333333334,7.0
346536,0.2578064516129032,103,4275,502.0,7.0
306844,0.24348387096774193,107,3569,995.0,8.0
308006,0.24219354838709678,110,3087,275.0,8.0
315967,0.23716129032258065,105,3600,238.0,8.0
320042,0.2487741935483871,108,3833,232.4,8.0
353746,0.25161290322580643,103,3509,194.5,7.0
307438,0.24077419354838708,68,3747,164.88888888888889,7.0
287754,0.23741935483870968,61,3956,Infinity,7.0
329772,0.24051612903225805,102,3753,Infinity,7.0
