weight,density,highest degree,runtime,stretch,jumpstretch
724682,0.18924603174603175,189,22649,518.0,11.0
653136,0.18194444444444444,190,19963,173.33333333333334,10.0
741022,0.19015873015873017,191,21694,425.0,10.0
674900,0.1865079365079365,149,20733,Infinity,11.0
666216,0.18507936507936507,201,21309,298.8,10.0
700918,0.19111111111111112,180,20060,Infinity,10.0
662985,0.18158730158730158,156,20444,Infinity,10.0
694518,0.18496031746031746,169,20884,Infinity,10.0
691957,0.18658730158730158,183,20608,355.6666666666667,11.0
695551,0.18706349206349207,144,22660,Infinity,12.0
