weight,density,highest degree,runtime,stretch,jumpstretch
768054,0.20015873015873015,151,29323,Infinity,9.0
828011,0.20313492063492064,203,30438,Infinity,9.0
845998,0.206984126984127,200,28222,Infinity,11.0
819229,0.2038095238095238,199,28234,447.5,10.0
781674,0.1957936507936508,204,24248,Infinity,9.0
803042,0.19924603174603175,198,27484,Infinity,11.0
771747,0.1990873015873016,157,26404,179.5,11.0
823467,0.20174603174603176,187,27084,Infinity,9.0
790289,0.20043650793650794,166,26039,Infinity,11.0
878905,0.2098015873015873,172,28284,Infinity,9.0
