weight,density,highest degree,runtime,stretch,jumpstretch
18898,0.03313131313131313,8,1429,Infinity,Infinity
15439,0.03212121212121212,8,1315,Infinity,Infinity
22959,0.03434343434343434,7,1204,Infinity,Infinity
20497,0.03333333333333333,7,1253,Infinity,Infinity
18316,0.03434343434343434,7,1356,Infinity,Infinity
19666,0.03373737373737374,9,1537,Infinity,Infinity
19279,0.033535353535353536,6,1302,Infinity,Infinity
24910,0.03434343434343434,9,1474,Infinity,Infinity
17183,0.032525252525252527,8,1389,Infinity,Infinity
16597,0.032929292929292926,9,1542,Infinity,Infinity
