weight,density,highest degree,runtime,stretch,jumpstretch
633786,0.18166666666666667,192,20961,Infinity,10.0
662908,0.1798809523809524,154,20462,Infinity,10.0
674533,0.18138888888888888,189,18984,Infinity,10.0
659810,0.18345238095238095,195,19632,Infinity,11.0
683721,0.1823015873015873,194,19233,315.6666666666667,11.0
616895,0.17214285714285715,164,19312,Infinity,11.0
687284,0.18305555555555555,162,19524,260.0,12.0
631189,0.1763095238095238,186,19206,Infinity,11.0
621400,0.1738095238095238,162,18705,Infinity,Infinity
642933,0.17821428571428571,203,20310,Infinity,10.0
