weight,density,highest degree,runtime,stretch,jumpstretch
45309,0.014650602409638554,8,37871,Infinity,Infinity
44073,0.01429718875502008,10,40450,Infinity,Infinity
25489,0.016096385542168676,10,41350,Infinity,Infinity
218568,0.040353413654618475,21,70158,1717.0,Infinity
50595,0.014682730923694778,9,37847,Infinity,Infinity
271884,0.04273092369477911,22,69818,Infinity,24.0
149786,0.037847389558232934,18,68530,Infinity,Infinity
47081,0.014843373493975904,9,37934,Infinity,Infinity
41802,0.0157429718875502,10,38507,Infinity,Infinity
43364,0.014650602409638554,10,37537,Infinity,Infinity
