weight,density,highest degree,runtime,stretch,jumpstretch
418630,0.1904105090311987,106,9052,185.5,9.0
429993,0.1921182266009852,95,7893,Infinity,9.0
446054,0.1921182266009852,106,7713,181.75,8.0
471496,0.20052545155993431,125,8630,Infinity,9.0
432460,0.19579638752052544,122,8089,286.0,10.0
481053,0.20426929392446633,142,8750,Infinity,11.0
435317,0.19408866995073892,130,8186,680.0,9.0
477634,0.19789819376026271,134,8323,535.0,10.0
446913,0.19461412151067323,101,7580,105.57142857142857,9.0
481907,0.20229885057471264,97,8680,101.57142857142857,9.0
