weight,density,highest degree,runtime,stretch,jumpstretch
4033106,0.3495261044176707,159,516232,Infinity,7.0
4106804,0.3555983935742972,150,550174,Infinity,6.0
4027132,0.34801606425702813,157,511344,Infinity,6.0
4053371,0.3500722891566265,165,517355,Infinity,6.0
3992412,0.34846586345381525,159,534755,Infinity,6.0
3994617,0.3489156626506024,160,513544,Infinity,6.0
4073667,0.35171084337349395,160,516546,1540.0,6.0
4100017,0.3530281124497992,153,547730,Infinity,6.0
4018770,0.34791967871485946,156,507417,Infinity,6.0
4069723,0.3537991967871486,155,513151,Infinity,6.0
