weight,density,highest degree,runtime,stretch,jumpstretch
18238,0.033535353535353536,8,1549,Infinity,Infinity
23365,0.03535353535353535,7,1761,Infinity,Infinity
20140,0.032525252525252527,6,1513,Infinity,Infinity
18648,0.03313131313131313,9,1608,Infinity,Infinity
18870,0.033535353535353536,7,1790,Infinity,Infinity
20716,0.032929292929292926,8,1698,Infinity,Infinity
20721,0.03474747474747475,7,1830,Infinity,Infinity
18129,0.032929292929292926,6,1847,Infinity,Infinity
16368,0.033535353535353536,8,1769,Infinity,Infinity
20811,0.03313131313131313,8,1450,Infinity,Infinity
