weight,density,highest degree,runtime,stretch,jumpstretch
457187,0.20519015659955256,95,3303,143.25,8.0
461345,0.20384787472035795,89,2784,149.25,10.0
451309,0.20241610738255034,79,3121,313.0,10.0
520784,0.22165548098434004,90,3237,Infinity,9.0
462070,0.20375838926174497,89,3014,145.8,9.0
444546,0.20348993288590603,76,2878,Infinity,9.0
497235,0.20787472035794183,88,3344,Infinity,9.0
406823,0.19803131991051454,95,2926,596.5,10.0
464662,0.20519015659955256,98,2944,228.2,8.0
441483,0.2008053691275168,79,3024,383.0,9.0
