weight,density,highest degree,runtime,stretch
1742,0.08333333333333333,4,12,4.320754716981132
1785,0.08333333333333333,4,11,16.5
1140,0.08333333333333333,3,10,3.52027027027027
1175,0.08,4,11,Infinity
2103,0.08,6,11,Infinity
1510,0.08333333333333333,6,12,3.1666666666666665
1504,0.08333333333333333,4,19,4.4125874125874125
1968,0.08333333333333333,6,11,2.84
1335,0.08333333333333333,4,12,5.172413793103448
2427,0.08333333333333333,5,9,Infinity
