weight,density,highest degree,runtime,stretch,jumpstretch
192002,0.28612612612612615,55,335,42.857142857142854,6.0
206023,0.2936936936936937,53,331,42.888888888888886,6.0
174669,0.2756756756756757,49,533,68.8,6.0
163329,0.2681081081081081,55,387,57.625,7.0
182996,0.2825225225225225,46,495,81.66666666666667,6.0
202935,0.2983783783783784,56,407,55.3125,6.0
203516,0.2954954954954955,42,497,70.76470588235294,5.0
190003,0.2843243243243243,42,357,137.41666666666666,5.0
168019,0.27207207207207207,65,474,137.0,6.0
201815,0.2944144144144144,57,416,94.0,5.0
