weight,density,highest degree,runtime,stretch,jumpstretch
38478,0.020426929392446634,8,8825,Infinity,Infinity
37281,0.019901477832512317,9,7798,Infinity,Infinity
35836,0.019770114942528734,7,7637,Infinity,Infinity
36046,0.020032840722495896,10,7247,Infinity,Infinity
27637,0.019376026272577996,8,7506,Infinity,Infinity
39637,0.020426929392446634,8,7505,Infinity,Infinity
33875,0.020098522167487684,8,8256,Infinity,Infinity
34267,0.020229885057471263,8,7381,Infinity,Infinity
29480,0.019441707717569787,8,7828,Infinity,Infinity
37374,0.020164203612479475,9,8205,Infinity,Infinity
