weight,density,highest degree,runtime,stretch,jumpstretch
628115,0.24008948545861297,91,4478,151.9090909090909,8.0
603464,0.23812080536912753,90,4704,395.0,8.0
599940,0.23829977628635346,103,4801,309.0,7.0
573182,0.23337807606263983,99,4631,471.0,8.0
651922,0.24536912751677853,94,4396,312.0,8.0
556859,0.22666666666666666,95,3895,Infinity,9.0
642080,0.2421476510067114,97,4442,524.0,8.0
606822,0.2366890380313199,96,4413,Infinity,8.0
571090,0.23409395973154362,102,4997,Infinity,9.0
591301,0.23722595078299777,98,4671,344.3333333333333,10.0
