weight,density,highest degree,runtime,stretch,jumpstretch
374340,0.15733668341708543,110,10222,143.0,10.0
360897,0.15653266331658292,110,9977,201.75,11.0
393405,0.1599497487437186,109,10809,326.5,13.0
374398,0.15623115577889446,104,10067,572.0,11.0
347102,0.15090452261306533,99,9784,Infinity,12.0
377504,0.1584422110552764,95,10117,281.0,12.0
370716,0.1550251256281407,105,9266,Infinity,12.0
370744,0.1557286432160804,111,10243,371.5,12.0
371950,0.1541708542713568,95,10634,Infinity,11.0
397302,0.1585427135678392,101,9710,Infinity,12.0
