weight,density,highest degree,runtime,stretch,jumpstretch
605360,0.10381909547738694,37,43276,1360.5,13.0
574846,0.10085427135678392,42,45170,1069.8,14.0
515853,0.09889447236180905,38,42807,Infinity,14.0
575122,0.1007537688442211,40,39945,934.5,15.0
537182,0.10020100502512563,43,41983,1469.0,14.0
525511,0.10020100502512563,45,43499,2069.0,14.0
611677,0.10427135678391959,43,45317,1091.0,15.0
528405,0.09834170854271357,40,41619,Infinity,14.0
572713,0.10251256281407035,41,44560,1792.0,14.0
599930,0.1035678391959799,39,44656,1383.2,15.0
