weight,density,highest degree,runtime,stretch,jumpstretch
356222,0.14619354838709678,33,8721,354.6,10.0
327491,0.1424516129032258,35,9664,318.5,11.0
365471,0.14877419354838708,32,9477,Infinity,10.0
341832,0.144,41,8255,Infinity,10.0
376289,0.1510967741935484,38,8207,602.5,10.0
339091,0.14709677419354839,38,8569,1272.5,10.0
355275,0.14606451612903226,38,8674,529.4,10.0
376379,0.1472258064516129,38,8005,285.2857142857143,11.0
307008,0.1367741935483871,34,7940,554.125,12.0
351128,0.1455483870967742,35,8968,206.9375,10.0
