weight,density,highest degree,runtime,stretch,jumpstretch
564616,0.21786535303776683,110,9834,191.83333333333334,9.0
504698,0.2084729064039409,132,9890,Infinity,9.0
575634,0.22377668308702792,123,9889,Infinity,9.0
517937,0.21083743842364533,130,11483,120.95652173913044,10.0
548343,0.21661740558292283,136,10514,115.0,Infinity
550332,0.21747126436781608,117,11027,Infinity,9.0
514304,0.21254515599343185,123,10034,329.0,9.0
527302,0.21267651888341543,108,10432,168.66666666666666,9.0
519660,0.21372742200328407,131,10428,1179.0,9.0
544506,0.21688013136288997,124,10678,Infinity,9.0
