weight,density,highest degree,runtime,stretch
3089,0.7,3,0,1.0
516,0.4,4,1,1.0
1895,0.5,3,0,1.0
844,0.5,3,0,1.0
1526,0.5,3,0,1.0
492,0.5,3,0,1.0
706,0.4,3,0,1.0
2359,0.5,3,0,1.0
4986,0.8,4,0,1.0
1568,0.5,3,0,1.0
