weight,density,highest degree,runtime,stretch
40917,0.39666666666666667,20,15,11.178082191780822
38494,0.38,15,17,14.085106382978724
34742,0.38666666666666666,17,16,10.84873949579832
42181,0.42,16,15,19.98701298701299
33951,0.38666666666666666,18,15,8.754601226993865
38957,0.4266666666666667,19,16,16.306122448979593
38840,0.41333333333333333,20,23,28.555555555555557
38578,0.4066666666666667,17,18,10.116129032258064
42401,0.4166666666666667,17,15,8.578947368421053
38551,0.3933333333333333,16,15,35.75
