weight,density,highest degree,runtime,stretch,jumpstretch
11164,0.04108108108108108,7,547,Infinity,Infinity
13866,0.04108108108108108,6,396,Infinity,Infinity
17630,0.043963963963963966,7,502,Infinity,Infinity
15988,0.043963963963963966,8,477,Infinity,Infinity
12859,0.04216216216216216,8,507,Infinity,Infinity
18906,0.0436036036036036,8,506,Infinity,Infinity
16682,0.04216216216216216,7,500,Infinity,Infinity
11893,0.04108108108108108,6,487,Infinity,Infinity
15945,0.043243243243243246,8,401,Infinity,Infinity
19357,0.04504504504504504,7,444,Infinity,Infinity
