weight,density,highest degree,runtime,stretch,jumpstretch
278982,0.2606060606060606,65,1253,180.0,7.0
266634,0.25555555555555554,59,1265,220.0,8.0
257884,0.25212121212121213,66,1007,126.33333333333333,7.0
262377,0.2474747474747475,58,1185,87.125,7.0
275394,0.2585858585858586,61,1135,191.33333333333334,6.0
283299,0.25656565656565655,60,1249,77.04166666666667,7.0
260860,0.25676767676767676,54,1049,83.11111111111111,7.0
343022,0.2814141414141414,79,1178,74.28571428571429,6.0
266793,0.25636363636363635,53,1258,155.875,7.0
266462,0.25333333333333335,64,1146,130.66666666666666,6.0
