weight,density,highest degree,runtime,stretch,jumpstretch
359230,0.2361290322580645,72,2223,110.14285714285714,8.0
375729,0.2415483870967742,101,2341,88.125,8.0
391914,0.23806451612903226,90,2441,90.25,7.0
370643,0.2383225806451613,74,2427,153.375,7.0
371079,0.23793548387096775,69,2258,454.8,8.0
372874,0.23651612903225808,86,2583,567.0,Infinity
334024,0.2249032258064516,100,1897,117.23076923076923,7.0
343753,0.2318709677419355,93,2247,Infinity,8.0
387447,0.24103225806451614,74,2599,237.5,8.0
351865,0.23212903225806453,73,2406,Infinity,7.0
