weight,density,highest degree,runtime,stretch
2523,0.7,3,0,1.9845360824742269
603,0.5,3,0,1.0
4768,0.7,4,0,1.0
2537,0.7,4,0,1.0
3463,0.7,4,1,1.42
5207,0.8,4,1,1.0
4529,0.9,4,1,1.0
3266,0.6,3,0,1.0
1844,0.7,3,1,1.0
1189,0.6,4,0,1.0
