weight,density,highest degree,runtime,stretch
546,0.4,3,4,1.0
830,0.5,3,2,1.0
2188,0.5,2,0,1.0
2076,0.6,3,2,1.0
1355,0.5,3,2,1.0
2383,0.6,3,2,1.0
2295,0.5,3,1,1.0
2274,0.5,4,1,1.0
1623,0.5,3,1,1.0
1239,0.4,3,1,1.0
