weight,density,highest degree,runtime,stretch,jumpstretch
9567,0.062040816326530614,5,230,Infinity,Infinity
9079,0.06285714285714286,7,207,Infinity,Infinity
8049,0.062040816326530614,7,201,Infinity,Infinity
10645,0.0653061224489796,7,238,Infinity,Infinity
9227,0.06285714285714286,7,237,Infinity,Infinity
11308,0.062040816326530614,6,193,Infinity,Infinity
10926,0.06448979591836734,6,191,Infinity,Infinity
9663,0.06285714285714286,9,196,Infinity,Infinity
10988,0.0653061224489796,7,200,Infinity,Infinity
9910,0.0636734693877551,6,259,Infinity,Infinity
