weight,density,highest degree,runtime,stretch,jumpstretch
925201,0.2036904761904762,173,23211,481.5,9.0
912963,0.2034920634920635,176,20854,265.0,10.0
807032,0.19484126984126984,153,22617,577.0,10.0
934245,0.203015873015873,170,22697,571.0,9.0
933921,0.20365079365079364,185,24406,533.0,11.0
954729,0.20857142857142857,139,23408,629.0,9.0
922623,0.205,171,22575,Infinity,10.0
950823,0.2059126984126984,176,22134,Infinity,10.0
904576,0.201984126984127,181,22149,Infinity,9.0
931992,0.20634920634920634,175,24062,Infinity,10.0
