weight,density,highest degree,runtime,stretch,jumpstretch
6134,0.12,5,29,21.764705882352942,Infinity
4563,0.11333333333333333,6,29,Infinity,Infinity
5914,0.12333333333333334,6,30,Infinity,Infinity
6884,0.11666666666666667,5,28,Infinity,Infinity
6546,0.11666666666666667,6,29,Infinity,Infinity
4534,0.11,6,28,18.051724137931036,Infinity
5233,0.11666666666666667,7,30,Infinity,Infinity
4773,0.10666666666666667,5,28,Infinity,Infinity
4331,0.11666666666666667,4,29,Infinity,Infinity
6929,0.12666666666666668,7,33,Infinity,Infinity
