weight,density,highest degree,runtime,stretch,jumpstretch
3596106,0.30406425702811246,132,340334,1224.0,6.0
3681700,0.3108112449799197,136,356748,Infinity,6.0
3557248,0.3033574297188755,128,335749,Infinity,7.0
3601244,0.3032289156626506,125,343672,727.75,7.0
3656993,0.3084979919678715,129,351071,Infinity,8.0
3645601,0.30702008032128514,130,337185,650.0,7.0
3644222,0.30782329317269075,121,341045,Infinity,7.0
3698143,0.30897991967871485,130,337619,Infinity,7.0
3536158,0.3022008032128514,132,329735,802.0,7.0
3584020,0.3071807228915663,131,332082,408.5,6.0
