weight,density,highest degree,runtime,stretch,jumpstretch
12280,0.042522522522522525,8,703,Infinity,Infinity
15043,0.04540540540540541,7,775,Infinity,Infinity
14040,0.04504504504504504,6,851,Infinity,Infinity
11231,0.04432432432432432,7,841,Infinity,Infinity
17976,0.04612612612612613,8,597,Infinity,Infinity
11987,0.04432432432432432,8,670,Infinity,Infinity
13036,0.04432432432432432,7,752,Infinity,Infinity
15498,0.04504504504504504,8,784,Infinity,Infinity
16246,0.04540540540540541,10,901,Infinity,Infinity
11827,0.04576576576576576,7,859,Infinity,Infinity
