weight,density,highest degree,runtime,stretch,jumpstretch
834768,0.19476190476190477,181,20669,Infinity,10.0
850036,0.19611111111111112,179,20631,392.0,10.0
824630,0.19436507936507935,188,20891,474.3333333333333,10.0
843907,0.19523809523809524,165,19819,Infinity,11.0
807697,0.19535714285714287,183,21863,743.5,9.0
786767,0.18984126984126984,156,19692,265.5,11.0
847310,0.19611111111111112,182,19991,Infinity,10.0
849435,0.19575396825396826,159,22256,Infinity,11.0
803159,0.19146825396825398,183,18600,1083.0,9.0
868834,0.19757936507936508,174,20006,308.0,9.0
