weight,density,highest degree,runtime,stretch
5000,0.03027027027027027,6,426,Infinity
2256,0.02954954954954955,6,497,12.523076923076923
3901,0.03099099099099099,5,556,Infinity
3546,0.03027027027027027,5,484,Infinity
6849,0.031711711711711714,7,552,Infinity
5973,0.03135135135135135,6,494,Infinity
3766,0.03099099099099099,7,570,Infinity
2368,0.03063063063063063,6,482,29.333333333333332
3160,0.03027027027027027,5,544,Infinity
3535,0.03099099099099099,7,489,Infinity
