weight,density,highest degree,runtime,stretch,jumpstretch
3455,0.09666666666666666,4,22,Infinity,Infinity
6131,0.12333333333333334,6,24,24.21212121212121,Infinity
4160,0.11,7,11,Infinity,Infinity
5029,0.11333333333333333,5,23,Infinity,Infinity
4835,0.11333333333333333,6,21,Infinity,Infinity
5700,0.12333333333333334,6,24,Infinity,Infinity
5321,0.11,6,23,Infinity,Infinity
6214,0.11333333333333333,7,24,Infinity,Infinity
6929,0.12,5,22,Infinity,Infinity
4939,0.11666666666666667,6,24,Infinity,Infinity
