weight,density,highest degree,runtime,stretch,jumpstretch
16682,0.03313131313131313,7,1220,Infinity,Infinity
16761,0.03171717171717172,8,1064,Infinity,Infinity
20923,0.032525252525252527,8,1150,Infinity,Infinity
25103,0.033535353535353536,7,1178,Infinity,Infinity
19165,0.03272727272727273,8,1179,Infinity,Infinity
17567,0.03272727272727273,6,1436,Infinity,Infinity
20477,0.03373737373737374,7,1360,Infinity,Infinity
20448,0.03333333333333333,8,1294,Infinity,Infinity
18353,0.033535353535353536,8,1150,Infinity,Infinity
26278,0.03393939393939394,8,1114,Infinity,Infinity
