weight,density,highest degree,runtime,stretch,jumpstretch
7110,0.11333333333333333,4,19,Infinity,Infinity
4062,0.10333333333333333,4,21,67.17647058823529,Infinity
2951,0.1,4,20,Infinity,Infinity
4754,0.10333333333333333,5,19,Infinity,Infinity
5477,0.11333333333333333,5,21,Infinity,Infinity
4292,0.10333333333333333,4,22,Infinity,Infinity
5838,0.11,6,20,Infinity,Infinity
6558,0.11666666666666667,5,22,Infinity,Infinity
5666,0.1,4,17,Infinity,Infinity
4721,0.10333333333333333,5,19,Infinity,Infinity
