weight,density,highest degree,runtime,stretch,jumpstretch
17245,0.04504504504504504,8,655,Infinity,Infinity
16120,0.04540540540540541,10,678,Infinity,Infinity
11304,0.04144144144144144,6,636,Infinity,Infinity
13257,0.0436036036036036,7,662,Infinity,Infinity
18884,0.04504504504504504,6,804,Infinity,Infinity
18013,0.046486486486486484,6,796,Infinity,Infinity
17092,0.04540540540540541,8,754,Infinity,Infinity
14114,0.04504504504504504,7,900,Infinity,Infinity
11050,0.043243243243243246,6,593,Infinity,Infinity
13102,0.043963963963963966,7,759,Infinity,Infinity
