weight,density,highest degree,runtime,stretch,jumpstretch
12466,0.04540540540540541,8,627,Infinity,Infinity
15533,0.04576576576576576,6,547,Infinity,Infinity
10951,0.04288288288288288,7,621,Infinity,Infinity
9797,0.04612612612612613,9,795,Infinity,Infinity
16087,0.044684684684684686,8,698,Infinity,Infinity
15008,0.042522522522522525,6,543,Infinity,Infinity
14576,0.044684684684684686,6,601,Infinity,Infinity
13668,0.04108108108108108,8,514,Infinity,Infinity
11418,0.044684684684684686,7,464,Infinity,Infinity
14135,0.04504504504504504,8,546,Infinity,Infinity
