weight,density,highest degree,runtime,stretch,jumpstretch
490427,0.2710967741935484,95,3274,104.89473684210526,7.0
431575,0.26283870967741935,87,3461,116.66666666666667,7.0
437892,0.2609032258064516,79,3321,294.8,7.0
428929,0.26064516129032256,99,3063,176.25,7.0
435298,0.264,88,3199,159.0,8.0
438625,0.26425806451612904,91,3426,72.75,7.0
395247,0.25329032258064516,80,3092,103.4,6.0
435348,0.26025806451612904,102,2967,214.8,7.0
467720,0.2721290322580645,89,3113,97.66666666666667,7.0
488099,0.271741935483871,91,3332,Infinity,7.0
