weight,density,highest degree,runtime,stretch,jumpstretch
428992,0.15829145728643215,109,8844,Infinity,10.0
443592,0.1592964824120603,107,8854,266.7142857142857,10.0
406282,0.1584422110552764,106,8273,968.0,10.0
430791,0.15824120603015077,101,8878,Infinity,13.0
427809,0.1578391959798995,110,8102,120.3,10.0
396671,0.1544221105527638,105,8242,Infinity,Infinity
418343,0.15819095477386935,101,8415,704.5,11.0
433210,0.15618090452261307,109,8635,Infinity,11.0
412891,0.1564824120603015,100,8322,Infinity,10.0
409610,0.15608040201005025,94,8301,Infinity,11.0
