weight,density,highest degree,runtime,stretch,jumpstretch
43216,0.01829145728643216,8,19438,Infinity,Infinity
37855,0.017839195979899497,11,17795,Infinity,Infinity
36174,0.01778894472361809,9,19579,Infinity,Infinity
49563,0.01844221105527638,8,18328,Infinity,Infinity
42435,0.018040201005025125,11,18705,Infinity,Infinity
38969,0.01778894472361809,8,18159,Infinity,Infinity
41207,0.01844221105527638,9,18675,Infinity,Infinity
42685,0.01829145728643216,8,18712,Infinity,Infinity
41785,0.018391959798994974,10,18646,Infinity,Infinity
42576,0.0185929648241206,10,19622,Infinity,Infinity
