weight,density,highest degree,runtime,stretch,jumpstretch
24121,0.033535353535353536,7,952,Infinity,Infinity
23666,0.03333333333333333,6,1288,Infinity,Infinity
16744,0.03171717171717172,9,1333,Infinity,Infinity
14756,0.031313131313131314,8,1175,Infinity,Infinity
20913,0.03272727272727273,6,1027,Infinity,Infinity
18616,0.032525252525252527,7,1042,Infinity,Infinity
16204,0.03232323232323232,7,1288,Infinity,Infinity
21056,0.033535353535353536,10,1092,Infinity,Infinity
18721,0.03232323232323232,6,1099,Infinity,Infinity
21364,0.03191919191919192,7,1062,Infinity,Infinity
