weight,density,highest degree,runtime,stretch,jumpstretch
37501,0.44666666666666666,14,23,6.290780141843972,3.0
37538,0.4533333333333333,20,21,8.380952380952381,3.0
36584,0.43333333333333335,20,25,60.5,4.0
33885,0.4166666666666667,20,23,12.011494252873563,3.0
45586,0.49,23,29,68.0,3.0
32364,0.42,24,24,6.886792452830188,3.0
35468,0.45,21,28,10.173913043478262,3.0
41070,0.44666666666666666,20,22,55.45454545454545,3.0
25914,0.38666666666666666,20,29,119.2,3.0
34881,0.42333333333333334,19,29,44.05,3.0
