weight,density,highest degree,runtime,stretch,jumpstretch
242144,0.24444444444444444,64,1139,137.53333333333333,7.0
219045,0.2309090909090909,61,1121,332.0,8.0
252477,0.24525252525252525,70,1000,123.16666666666667,8.0
240656,0.25191919191919193,62,1166,1168.0,6.0
259589,0.2513131313131313,63,938,92.16666666666667,7.0
255333,0.24585858585858586,63,1262,168.0,7.0
251130,0.24323232323232324,58,893,87.83333333333333,7.0
232060,0.23636363636363636,66,811,107.28571428571429,6.0
256203,0.24848484848484848,59,1127,Infinity,7.0
244048,0.24646464646464647,64,1170,228.5,8.0
