weight,density,highest degree,runtime,stretch,jumpstretch
410852,0.07248192771084337,39,131047,Infinity,19.0
366821,0.07113253012048193,40,134765,Infinity,18.0
355286,0.06843373493975903,39,131630,1159.0,20.0
482294,0.07633734939759036,38,135468,3162.0,18.0
463360,0.07579116465863454,35,138666,Infinity,19.0
344714,0.06939759036144579,33,137251,2284.5,18.0
424885,0.07318875502008032,38,138216,Infinity,20.0
524668,0.07601606425702812,34,134201,Infinity,19.0
363618,0.07081124497991968,41,135659,Infinity,18.0
394891,0.07302811244979919,44,134939,5554.0,19.0
