weight,density,highest degree,runtime,stretch,jumpstretch
49510,0.4666666666666667,21,41,14.305555555555555,4.0
61897,0.5533333333333333,22,40,19.274193548387096,2.0
59770,0.5433333333333333,19,23,6.310975609756097,3.0
65949,0.56,20,45,11.746666666666666,2.0
49424,0.4766666666666667,19,35,15.607843137254902,3.0
52583,0.49333333333333335,20,41,15.333333333333334,2.0
47765,0.44666666666666666,15,29,30.96551724137931,3.0
59739,0.5133333333333333,21,35,22.47222222222222,3.0
45469,0.4633333333333333,19,33,14.912280701754385,4.0
49057,0.48333333333333334,21,48,6.791666666666667,3.0
