weight,density,highest degree,runtime,stretch,jumpstretch
717300,0.14846586345381527,127,15327,1645.0,12.0
712039,0.15190361445783132,138,15883,Infinity,12.0
711623,0.15052208835341366,141,15601,Infinity,12.0
694673,0.150714859437751,137,16485,270.0,13.0
719346,0.1509718875502008,137,15972,223.5,12.0
679490,0.14788755020080321,139,15767,Infinity,13.0
732610,0.15222489959839358,145,15825,Infinity,14.0
739924,0.153574297188755,151,15835,727.0,12.0
688452,0.14846586345381527,126,14880,293.3333333333333,12.0
702070,0.1489156626506024,134,16575,322.6,11.0
