weight,density,highest degree,runtime,stretch,jumpstretch
89635,0.28489795918367344,28,77,23.87837837837838,Infinity
108467,0.30122448979591837,31,63,142.83333333333334,6.0
95082,0.2889795918367347,33,69,69.46666666666667,4.0
101525,0.29551020408163264,29,60,27.625,5.0
85271,0.2693877551020408,28,70,118.77777777777777,6.0
78985,0.28,28,61,22.733333333333334,4.0
94190,0.2963265306122449,37,60,27.53191489361702,5.0
100802,0.2987755102040816,30,108,107.55555555555556,5.0
100612,0.30775510204081635,29,81,109.0,5.0
98207,0.29061224489795917,33,92,41.241379310344826,5.0
