weight,density,highest degree,runtime,stretch,jumpstretch
332004,0.27111111111111114,62,1350,66.66666666666667,6.0
274690,0.24666666666666667,54,1198,103.85714285714286,7.0
353580,0.2739393939393939,68,1006,109.0,6.0
343305,0.26565656565656565,62,1216,180.5,Infinity
319446,0.261010101010101,61,1265,88.8,6.0
313410,0.26606060606060605,52,1126,64.11111111111111,6.0
295625,0.2511111111111111,62,1048,169.9090909090909,Infinity
319000,0.2608080808080808,60,1077,147.57142857142858,7.0
269351,0.24383838383838383,57,1168,279.0,7.0
362963,0.27494949494949494,62,1385,91.5,6.0
