weight,density,highest degree,runtime,stretch,jumpstretch
267053,0.2402020202020202,55,689,103.3125,7.0
281016,0.24282828282828284,54,704,85.0,7.0
286204,0.24363636363636362,65,889,252.33333333333334,8.0
247701,0.22848484848484849,53,761,191.57142857142858,8.0
276136,0.2381818181818182,60,840,78.44444444444444,6.0
253444,0.23616161616161616,54,980,61.06382978723404,6.0
247157,0.2317171717171717,51,966,166.8,8.0
232939,0.21555555555555556,50,815,81.66666666666667,9.0
244347,0.23575757575757575,52,921,80.27272727272727,7.0
262001,0.23939393939393938,60,673,265.0,7.0
