weight,density,highest degree,runtime,stretch,jumpstretch
29279,0.023355704697986576,7,8612,Infinity,Infinity
27615,0.023803131991051454,9,7545,Infinity,Infinity
32453,0.02442953020134228,8,7694,Infinity,Infinity
28547,0.023445190156599554,9,8152,Infinity,Infinity
19965,0.022550335570469798,8,7188,Infinity,Infinity
30924,0.02389261744966443,7,7143,Infinity,Infinity
31553,0.023803131991051454,8,7085,Infinity,Infinity
28749,0.023624161073825502,9,8094,Infinity,Infinity
31147,0.02442953020134228,7,6975,Infinity,Infinity
33768,0.023624161073825502,10,6913,Infinity,Infinity
