weight,density,highest degree,runtime,stretch,jumpstretch
601546,0.32,54,6729,136.66666666666666,5.0
620853,0.32202020202020204,53,6951,114.78571428571429,6.0
573529,0.31353535353535356,56,6483,173.57142857142858,5.0
579198,0.3147474747474747,54,7114,80.33333333333333,5.0
535075,0.3006060606060606,53,6751,138.0,6.0
575431,0.31191919191919193,50,5353,179.73333333333332,5.0
605727,0.3193939393939394,57,6962,Infinity,5.0
599476,0.3187878787878788,50,5308,Infinity,5.0
570654,0.3115151515151515,51,6326,147.125,5.0
572808,0.3103030303030303,53,6521,Infinity,5.0
