weight,density,highest degree,runtime,stretch,jumpstretch
55950,0.014650602409638554,10,30115,Infinity,Infinity
44537,0.014136546184738957,9,29781,Infinity,Infinity
52939,0.01442570281124498,11,30148,Infinity,Infinity
42843,0.014136546184738957,8,30323,Infinity,Infinity
50896,0.014393574297188756,8,30485,Infinity,Infinity
46610,0.014136546184738957,9,30153,Infinity,Infinity
43437,0.014265060240963856,11,32753,Infinity,Infinity
51807,0.014618473895582329,10,30607,Infinity,Infinity
49795,0.014040160642570281,8,33062,Infinity,Infinity
45112,0.014104417670682731,9,30808,Infinity,Infinity
