weight,density,highest degree,runtime,stretch,jumpstretch
467476,0.17306532663316582,120,11317,886.0,10.0
469826,0.17095477386934674,115,10753,Infinity,12.0
447317,0.17030150753768844,101,10134,195.57142857142858,10.0
456024,0.16758793969849245,112,10577,Infinity,12.0
438581,0.16959798994974876,106,10923,Infinity,13.0
427065,0.1658291457286432,116,10983,525.0,11.0
440471,0.1701005025125628,108,10626,150.5,10.0
463559,0.1736683417085427,110,11545,347.0,10.0
390819,0.16170854271356783,107,11225,206.5,10.0
431532,0.1642211055276382,110,11242,Infinity,11.0
